,date,addr,user_xprism,user_amps,user_yluna,user_weight,base_apr,boost_apr,total_apr,current_daily_rewards,current_position_size,yluna_price,prism_price,yluna_staked,total_boost_weight,boost_accrual_start_time,boost_accrual_last_updated,active_boost,pending_reward
0,2022-04-07,terra1myc5dlhacwl834n5eqdpr93w8md6anppt0c8ge,2000.0,32633.37736,215.00036,2633.560391,24.496705608106765,9.120870975701498,33.617576583808265,17.244956345860615,20251.417278121982,87.0862066591897,0.761737424531848,3713484.159595,30541970.254617,1646332392.0,1649317020.0,32258738238.0,17387420.0
1,2022-04-07,terra12ggsqnc9r6uqq7gx83x4mdu6heuqspyx9jrzja,55.399939,819.173859,1.495161,33.453176,24.496705608106765,16.66025378291248,41.15695939101924,0.1468208560517575,172.52933965681197,87.0862066591897,0.761737424531848,3713484.159595,30541970.254617,1646761494.0,1649317020.0,748491302.0,158370.0
2,2022-04-07,terra1pk8vfe37e90qnzfny9xdhmmjjs0aje3y5d3qa8,3000.408508,61122.01406,55.0,1800.538982,24.496705608106765,24.376539687781005,48.87324529588777,6.413430265667464,7081.830679077468,87.0862066591897,0.761737424531848,3713484.159595,30541970.254617,1645796308.0,1649317020.0,58944375039.0,6872600.0
3,2022-04-07,terra1juhuen4d33mfuzw2pptwwa6v9fuza0h6agnvnh,241.863205,2060.897351,10.124503,131.058326,24.496705608106765,9.638803365215654,34.135508973322416,0.8245872312187333,1066.47009029571,87.0862066591897,0.761737424531848,3713484.159595,30541970.254617,1647844369.0,1649317020.0,1696506484.0,884439.0
4,2022-04-07,terra1y33rfza7rsgpp97anxzeuk4d5ldl3h37sq5pmg,2075.901953,28373.77755,20.621804,760.011988,24.496705608106765,27.442647391744966,51.939352999851735,2.55552244380402,3381.7096363870705,87.0862066591897,0.761737424531848,3713484.159595,30541970.254617,1646628371.0,1649317020.0,28010072383.0,2725621.0
5,2022-04-07,terra1c63ynuf2plz36j8tkxd0m0pasyufcvhjgxh2tg,3745.004954,33406.874019,59.976797,1410.252115,24.496705608106772,17.508369695051172,42.005075303157945,6.010928276357235,8084.057447851394,87.0862066591897,0.761737424531848,3713484.159595,30541970.254617,1646733583.0,1649317020.0,33159673899.0,6388815.0
6,2022-04-07,terra1u4c8suhxecwklvxl59cjer2xssavf88trv0ldk,1000000.0,18444977.729444,14000.0,502258.366813,24.49670560810677,26.71353500254864,51.210240610655404,1710.5720097646333,1983132.6409095558,87.0862066591897,0.761737424531848,3713484.159595,30541970.254617,1645893753.0,1649317020.0,18018819073888.0,1832067220.0
7,2022-04-07,terra1543w5vm7a5jpqlryg4qs0h4lqqsfq88lmsxl2g,12.199026,172.394855,19.308206,52.681298,24.496705608106765,2.031640027702549,26.528345635809316,1.2221052232907523,1690.7975679922351,87.0862066591897,0.761737424531848,3713484.159595,30541970.254617,1646874638.0,1649317020.0,143737810.0,1313666.0
8,2022-04-07,terra19aht2sgzuvz3dylrrps7knu95h9u9mrtrpnltn,1391.143465,380.313825,0.0,0.0,0.0,0.0,0.0,0.0,1062.7303116315231,87.0862066591897,0.761737424531848,3713484.159595,30541970.254617,1649269772.0,1649317020.0,0.0,0.0
9,2022-04-07,terra1ve5zj6kat5kdndk4zmxah6lnckxkjgjc3udnp5,57.404316,376.297933,1.011539,18.512026,24.496705608106765,13.627102965837995,38.12380857394476,0.09201008273677183,131.94372941824074,87.0862066591897,0.761737424531848,3713484.159595,30541970.254617,1647394361.0,1649317026.0,338785858.0,98473.0
