,date,addr,user_xprism,user_amps,user_yluna,user_weight,base_apr,boost_apr,total_apr,current_daily_rewards,current_position_size,yluna_price,prism_price,yluna_staked,total_boost_weight,boost_accrual_start_time,boost_accrual_last_updated,active_boost,pending_reward
0,2022-03-26,terra1ype8t7pkguk72j2734snqr0ms457tpcq4tm4qf,28.09953,250.470715,4.0,29.806286,40.57937016165056,9.029224951316538,49.608595112967095,0.3790242557231519,299.6421164988462,69.7176835102457,0.72445672820755,2663161.715619,22296682.498464,1646759898.0,1648300432.0,222103683.0,26151.0
1,2022-03-26,terra1ptstwemd4puutmvevzklxjf807pcp4ck92gymx,18782.456195,182338.418303,638.956589,10572.07882,40.57937016165055,20.048950306446837,60.628320468097385,73.9940799637545,58430.7051585247,69.7176835102457,0.72445672820755,2663161.715619,22296682.498464,1646519629.0,1648300432.0,174924012844.0,5167369.0
2,2022-03-26,terra1ynhh400ukpu0qugxzswn3r4vxjs8gr6r9mujwn,156148.970499,1107453.066954,2766.988185,50478.486963,40.57937016165056,22.105565237829556,62.68493539948011,331.29934052484913,308334.49186391535,69.7176835102457,0.72445672820755,2663161.715619,22296682.498464,1646702942.0,1648300432.0,920884902919.0,22861247.0
3,2022-03-26,terra16qr8098q7tm0vd20t099852fx37wsyyrwffn7v,6000.011765,27189.405084,100.0,1643.190626,40.57937016165056,19.910884301450558,60.49025446310112,11.554083331815647,11407.021863182768,69.7176835102457,0.72445672820755,2663161.715619,22296682.498464,1646840485.0,1648300432.0,27000754347.0,827010.0
4,2022-03-26,terra1rlxe6f0t9rpkngud2fvcmt0c2y0xgj99y89nak,1784.794319,18064.547459,24.80563,659.52684,40.57937016165056,32.21697890848958,72.79634907014014,3.4491330246549596,3048.7243532570183,69.7176835102457,0.72445672820755,2663161.715619,22296682.498464,1646535716.0,1648300432.0,17535360073.0,240890.0
5,2022-03-26,terra1m4zwf8chesww3uxd5f9esmh5wtqmj9gd3r46s2,177.47519,2040.876254,0.0,0.0,0.0,0.0,0.0,0.0,131.1909860510821,69.7176835102457,0.72445672820755,2663161.715619,22296682.498464,1646313000.0,1648300432.0,0.0,0.0
6,2022-03-26,terra1k0ssztptfgxf3rf7glnpllk87jf75ea8ss0n7m,2000.466125,21645.16462,22.55863,693.359511,40.57937016165056,37.24331722261308,77.82268738426365,3.353273902884065,3051.4949283071032,69.7176835102457,0.72445672820755,2663161.715619,22296682.498464,1645819119.0,1648300432.0,21311019853.0,236455.0
7,2022-03-26,terra1a0kad43ujy3t7af8ygen6r29u2vpvqfe46vg4u,186.87807,1295.210816,20.478148,162.347992,40.579370161650566,9.60635969453823,50.1857298561888,1.963003192802515,1565.8307063193301,69.7176835102457,0.72445672820755,2663161.715619,22296682.498464,1646669608.0,1648300432.0,1287072973.0,139863.0
8,2022-03-26,terra1chrvjaepamdh2j35zdlvr29aqmzj29gy0f3e59,49.636466,462.677162,0.597297,16.618158,40.579370161650566,33.712825324993844,74.2921954866444,0.08475856793170407,78.33380962101938,69.7176835102457,0.72445672820755,2663161.715619,22296682.498464,1646689450.0,1648300432.0,462354922.0,5790.0
9,2022-03-26,terra17p6fkn9zeaffsr7wkzypk40jv8zd6hs0gvzxup,6636.687085,64659.328785,42.529123,1531.324592,40.57937016165056,43.62982087222863,84.2091910338792,6.840628515839974,7870.9206014591555,69.7176835102457,0.72445672820755,2663161.715619,22296682.498464,1646616622.0,1648300432.0,55137629076.0,489709.0
