,date,addr,user_xprism,user_amps,user_yluna,user_weight,base_apr,boost_apr,total_apr,current_daily_rewards,current_position_size,yluna_price,prism_price,yluna_staked,total_boost_weight,boost_accrual_start_time,boost_accrual_last_updated,active_boost,pending_reward
0,2022-04-12,terra1wk6pv80chveky9dv7gmkue383jdhpcc7865ych,33.169045,250.225348,0.767631,13.626205,22.96503797328607,12.601657274809169,35.566695248095236,0.049983968709774854,71.39593572546809,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1647710394.0,1649744389.0,241878567.0,62473.0
1,2022-04-12,terra12lt9ncne43h8954m7y96fr8mlxndf6e5khxdqd,57.722294,327.523839,0.0,0.0,0.0,0.0,0.0,0.0,34.97953211062676,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1648763749.0,1649744396.0,0.0,0.0
2,2022-04-12,terra1dv07cxfpy5wrwwasavfaq462zum3px5apt55et,284.248129,5188.122811,3.0,124.070669,22.965037973286066,29.359801824951347,52.32483979823741,0.2873848563447954,372.7232336989092,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1645742671.0,1649744396.0,5131177026.0,359514.0
3,2022-04-12,terra10zaw9x85w65q9czcql3mpms52et92daer77l7u,142.247847,2417.843236,0.47941,29.681356,22.96503797328607,43.952329686448586,66.91736765973465,0.05873279311299116,118.23748987323609,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1646806775.0,1649744396.0,1837639906.0,74364.0
4,2022-04-12,terra1azg8khrnhu7mttmdeh7xp3xlmvmhjdj7phmef2,49.454625,63.56072,2.0,0.0,22.965037973286066,0.0,22.965037973286066,0.08408758522534968,163.61584642111677,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1649522272.0,1649744396.0,0.0,105822.0
5,2022-04-12,terra1q8tqd60wanlsz84fku89qmfq05nfftxtfzxgrj,170.665199,3546.745763,84.622831,504.387598,22.96503797328607,4.2313806896906785,27.196418662976747,4.2134125615821,5758.195015901246,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1645665852.0,1649744396.0,3006361839.0,5291241.0
6,2022-04-12,terra1umn0gmsejjal9p4t3swz58twgdtlvrjh95mswz,656.224204,10441.097504,19.705281,443.988504,22.96503797328607,15.995371950791634,38.9604099240777,1.4055324195537868,1714.440724754465,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1646971103.0,1649744396.0,10003703689.0,1764168.0
7,2022-04-12,terra1muuzuplygq3ye2tpwt4vhm4926r08u2dhv3f7n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,0.0,0.0,0.0,0.0
8,2022-04-12,terra1006t9r0wsrzpn95u3v3a7au3590mfz549hrqz8,153.937291,730.451536,6.748081,67.917104,22.96503797328607,7.145031089023708,30.110069062309776,0.37198613770469036,544.2142144372524,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1648259296.0,1649744396.0,683562205.0,426478.0
9,2022-04-12,terra18hgdq0pe68jn8w8xps4c07m04rxw2u6kkwcw8v,187.694986,2929.406085,10.0,167.724523,22.965037973286066,11.90698525966156,34.872023232947626,0.6384279070193225,781.975063649599,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1647047028.0,1649744396.0,2813151571.0,805337.0
10,2022-04-12,terra1gjq4s63dydevefam74jnaj0d4gj763zqj702q0,9.16031,33.681286,5.0,8.210611,22.965037973286066,1.165764223396421,24.130802196682488,0.22089021675360743,339.66736015755725,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1649108930.0,1649744396.0,13482828.0,277594.0
11,2022-04-12,terra1g4pcakhxe5wn509ck5g5m9mkxlax6svtxffz5x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,0.0,0.0,0.0,0.0
12,2022-04-12,terra1k7kqua2xxn4j6vct03rxh2hequgtd8arlnq9vq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,0.0,0.0,0.0,0.0
13,2022-04-12,terra1u0ka0tm9zffcn334dpe6c4wezlytl74u03ul7u,0.0,0.0,3222.540693,0.0,22.965037973286066,0.0,22.965037973286066,135.48783258239746,215340.63627545937,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,0.0,0.0,0.0,173643241.0
14,2022-04-12,terra1xkxa3z0gpwtwmqmvpkmr4gq4wlcwa637jzha50,5842.472368,134606.367262,23.000819,1640.622198,22.965037973286062,50.637299140469025,73.60233711375508,3.0993428635500107,5077.509667783736,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1645762577.0,1649744402.0,117023711088.0,3896085.0
15,2022-04-12,terra1rfx09rg7t273x8prdm67h038nuwkt74euw8kf0,1404.08914,7509.976114,7.815722,233.232815,22.965037973286066,21.184869894459265,44.14990786774533,0.6317330851448693,1373.1456180801274,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1648820008.0,1649744402.0,6960015466.0,794776.0
16,2022-04-12,terra1y75xd4qgy87avsue2uu8cmp8p7a9hyc730wtjf,23891.93824,263816.687564,272.558736,8342.594535,22.965037973286066,21.729327253956153,44.694365227242216,22.30219441721828,32691.700915540507,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1646433106.0,1649744389.0,255353706908.0,27989363.0
17,2022-04-12,terra1w8eaz7dxeqdg442ljx9leladfsg3kaflunqwuh,490.001849,1748.526266,10.0,131.108278,22.965037973286066,9.307549699012172,32.272587672298236,0.5908381186858193,965.1720901151677,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1649065430.0,1649744396.0,1718938066.0,718119.0
18,2022-04-12,terra10gp0gt8x9w7gtyjytve6hugu6yl342afsks2rd,18.259297,270.55483,2.0,10.890413,22.965037973286066,3.8656239631287135,26.830661936414778,0.09824175230431786,144.7115738799469,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1647183543.0,1649744396.0,59300550.0,123973.0
19,2022-04-12,terra16astu88jm02wucamgtnz7hm242n9pmgt9ej0k2,1517.018754,34849.323845,31.25047,1021.249627,22.96503797328607,23.19960593270753,46.1646439059936,2.641196789506155,3007.5665958330715,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1645683396.0,1649744396.0,33373923735.0,3335975.0
20,2022-04-12,terra1xsf754zd2r3lgktv2ug0g3qs0nguttpju8y750,5021.608386,34560.487383,70.004372,1545.199112,22.96503797328607,15.669839077792385,38.634877051078455,4.95153001291109,7720.998710981785,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1648497576.0,1649744396.0,34107016885.0,7242720.0
21,2022-04-12,terra12jlm8er9t2quz89smktqkqsfhpkdtd7xejtznq,14402.181328,252510.614667,610.935897,11642.23139,22.965037973286066,13.528381234118129,36.493419207404195,40.81736050387315,49552.3984840244,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1646546240.0,1649744396.0,221858876538.0,51584454.0
22,2022-04-12,terra1dfazvcr4eh0u4pjfgt0fpmtawjd5d6as90kfea,232.050911,4243.234939,53.77898,466.846688,22.965037973286066,6.162642458189714,29.12768043147578,2.86782852004749,3734.308259954222,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1646584105.0,1649744396.0,4052621135.0,3608699.0
23,2022-04-12,terra1tjzvqj0cwvl5pfw0jflwmfh5rdqkz6syrm7jn8,663.498992,6115.600742,20.0,192.897372,22.965037973286066,6.847019517329176,29.812057490615242,1.0915827476101632,1738.5433047022166,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1646310967.0,1649744396.0,1860469820.0,1368493.0
24,2022-04-12,terra15cu33ag53ud97q8f9nhn43qlqpsgr2r73zv97l,33.792147,313.215227,9.95,45.095863,22.965037973286066,3.2175023460578682,26.182540319343936,0.47694640438100194,685.369255547249,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1647799910.0,1649744396.0,204385621.0,601729.0
25,2022-04-12,terra1kr9atu7ez6hwfjxsf2mfdry9sr5200mww5wxtx,31000.0,184500.318973,1484.536971,12247.834239,22.965037973286066,5.856977191983166,28.82201516526923,78.33395919731971,117987.48671846454,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1647818208.0,1649744396.0,101047967468.0,98532216.0
26,2022-04-12,terra13sagzt0ht2u8rycfzr75wfwrul05rx30v3hwcc,167.124472,3181.365104,42.858411,355.776057,22.965037973286066,5.893128389407854,28.85816636269392,2.264328930089914,2965.2151463978857,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1646454465.0,1649744396.0,2953366680.0,2858258.0
27,2022-04-12,terra1wyltjgu53kgu9f6dn2z8nvp2w7zqk5m0k452zc,4470.696264,101202.596698,146.056289,3718.87777,22.96503797328607,18.07577359905395,41.04081157234002,10.974150692961075,12469.183783416001,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1645806361.0,1649744396.0,94689875852.0,13774472.0
28,2022-04-12,terra1s5rc2sxfw5ky63grj5knpz2macefn0a0qyf7sr,282.671017,4873.486438,4.814621,148.80899,22.965037973286066,21.941803116483424,44.906841089769486,0.3958305678595126,493.02637800180753,66.823248110791,0.606209087890723,4108289.432157,33224844.603783,1646475848.0,1649744396.0,4599347613.0,498019.0
