,date,addr,user_xprism,user_amps,user_yluna,user_weight,base_apr,boost_apr,total_apr,current_daily_rewards,current_position_size,yluna_price,prism_price,yluna_staked,total_boost_weight,boost_accrual_start_time,boost_accrual_last_updated,active_boost,pending_reward
0,2022-05-13,terra198c22rp3w9h080w9h9g2zdtrj733c4v9zvkfh5,2.71298,71.043588,0.0,0.0,0.0,0.0,0.0,0.0,0.04369361466345736,0.0366825696439414,0.0626839659619781,5714241.29103,30326396.970426,1647881339.0,1652407129.0,69225425.0,447373.0
1,2022-05-13,terra1lxeqtx3p3d9cg70c8r9mgfsd4h254j6rykgg7m,614.509024,18129.795168,7.007996,329.604995,3110.0794210547,6890.475408458403,10000.554829513103,0.07043440120793368,10.153981894804842,0.0366825696439414,0.0626839659619781,5714241.29103,30326396.970426,1645637695.0,1652407129.0,15502213886.0,3821613.0
2,2022-05-13,terra1c5ygsmpq0j38d4dz8yjm08jxmlxz68eq3kwhue,5929.281791,123870.550653,0.0,0.0,0.0,0.0,0.0,0.0,95.49342560837466,0.0366825696439414,0.0626839659619781,5714241.29103,30326396.970426,1647536689.0,1652407129.0,0.0,0.0
3,2022-05-13,terra1gahwg283ecfg5anef4htluraexneae2x4e45gc,8874.369957,234291.857218,357.100447,8843.937148,3110.0794210547006,3628.310966434212,6738.390387488913,2.41831822184442,156.02459599661373,0.0366825696439414,0.0626839659619781,5714241.29103,30326396.970426,1647540111.0,1652407129.0,219028637300.0,106861808.0
4,2022-05-13,terra16z84jl66yk67rxuemvyx3n5dr36f9e8mfgqc4c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366825696439414,0.0626839659619781,5714241.29103,30326396.970426,0.0,0.0,0.0,0.0
5,2022-05-13,terra16g7zz4dee2d5khjskhzk2xc799aask9hstxpxl,0.001774,0.03806,0.054432,0.0,3110.0794210547,0.0,3110.0794210547,0.00017013460527229247,0.0020252766016781816,0.0366825696439414,0.0626839659619781,5714241.29103,30326396.970426,1648601101.0,1652407129.0,0.0,4947.0
6,2022-05-13,terra1gxavxy3w4glzhsxdj024j7edjyy7n278zul5pd,1045.551473,31776.206365,14.018101,610.988087,3110.0794210547,6385.469068927862,9495.548489982562,0.13377535955200412,17.353239484255706,0.0366825696439414,0.0626839659619781,5714241.29103,30326396.970426,1645799175.0,1652407129.0,26630314858.0,7359596.0
7,2022-05-13,terra1xu0vzzye9793whgyqxyj6wh37ca5gnt8sdqs9h,243.577943,4484.309556,49.975002,451.938098,3110.0794210547006,1324.87645203727,4434.955873091971,0.22274553616586987,5.756130488866091,0.0366825696439414,0.0626839659619781,5714241.29103,30326396.970426,1648072548.0,1652407129.0,4087004238.0,15926283.0
8,2022-05-13,terra1p09uxvuzj535s4ypunnyju88k70vg9688zenyx,49.218819,1139.32345,1.497852,39.758002,3110.0794210547,3888.7040764525445,6998.783497507245,0.010535577570997018,0.8476335842086139,0.0366825696439414,0.0626839659619781,5714241.29103,30326396.970426,1648204915.0,1652407129.0,1055310369.0,633741.0
9,2022-05-13,terra1x5rutmkr9q6cvr4mhapy0x3aav9jq3qt8n8j0k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366825696439414,0.0626839659619781,5714241.29103,30326396.970426,0.0,0.0,0.0,0.0
10,2022-05-13,terra1jswmrr9yrltqvtej70suutlv7s5mphzt8ztl2z,0.00964,0.218136,1.395183,0.222516,3110.0794210546997,23.365727974578693,3133.445149029278,0.0043935963918671364,0.05133415357182761,0.0366825696439414,0.0626839659619781,5714241.29103,30326396.970426,1648480674.0,1652407129.0,35489.0,371227.0
